City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
300,Makakilo City,US,2020-07-28 04:57:06,21.35,-158.09,84.2,54,20,10.29
301,Waipawa,NZ,2020-07-28 04:54:53,-41.41,175.52,55.4,58,78,12.75
302,Halifax,CA,2020-07-28 04:55:09,44.65,-63.57,64.99,89,55,3.65
303,Mugla,TR,2020-07-28 04:59:46,37.23,28.36,82.4,69,0,1.12
304,Ambon,ID,2020-07-28 04:59:47,-3.7,128.18,79.27,82,83,15.52
305,Nemuro,JP,2020-07-28 04:59:47,43.32,145.57,62.6,82,75,5.82
306,Esperance,AU,2020-07-28 04:59:47,-33.87,121.9,62.6,72,40,11.41
307,Canico,PT,2020-07-28 04:59:47,32.63,-16.85,71.6,68,40,18.34
308,Alihe,CN,2020-07-28 04:59:48,50.57,123.72,88.09,36,0,9.66
309,Ochamchira,GE,2020-07-28 04:59:48,42.71,41.47,78.55,75,5,2.75
310,Estelle,US,2020-07-28 04:59:48,29.85,-90.11,78.01,99,100,2.3
311,Souillac,MU,2020-07-28 04:59:48,-20.52,57.52,66.2,88,40,3.36
312,Yumen,CN,2020-07-28 04:59:49,40.28,97.2,94.78,11,51,17.11
313,Inta,RU,2020-07-28 04:59:49,66.03,60.17,61.41,55,0,9.78
314,Ilulissat,GL,2020-07-28 04:59:49,69.22,-51.1,39.2,93,100,6.93
315,Sangar,RU,2020-07-28 04:59:50,63.92,127.47,67.59,44,88,12.48
316,Rorvik,NO,2020-07-28 04:59:50,64.86,11.24,60.8,72,30,8.05
317,Vila Velha,BR,2020-07-28 04:59:50,-20.33,-40.29,64.4,93,0,1.12
318,Caravelas,BR,2020-07-28 04:59:50,-17.71,-39.25,68.43,87,26,1.05
319,San Jeronimo,PE,2020-07-28 04:59:52,-11.95,-75.28,46.44,71,14,0.65
320,Haapiti,PF,2020-07-28 04:59:52,-17.57,-149.87,80.01,74,75,9.17
321,Tigil,RU,2020-07-28 04:59:52,57.8,158.67,67.87,56,0,12.1
322,Yashkul,RU,2020-07-28 04:59:54,46.17,45.34,83.88,25,8,12.53
323,Quatre Cocos,MU,2020-07-28 04:55:03,-20.21,57.76,72.0,88,40,3.36
324,Fortuna,US,2020-07-28 04:59:54,40.6,-124.16,55.99,91,86,3.96
325,Cabo San Lucas,MX,2020-07-28 04:57:23,22.89,-109.91,86.0,58,75,9.13
326,Cabedelo,BR,2020-07-28 04:59:54,-6.98,-34.83,74.73,82,29,15.66
327,Felanitx,ES,2020-07-28 04:59:55,39.47,3.15,75.2,77,0,4.7
328,Belyy Yar,RU,2020-07-28 04:59:55,53.6,91.39,68.0,72,100,4.47
329,Slawno,PL,2020-07-28 04:59:55,54.36,16.68,65.07,83,98,12.93
330,Hatillo,PR,2020-07-28 04:59:55,18.49,-66.83,80.01,90,55,16.04
331,Goderich,CA,2020-07-28 04:59:56,43.75,-81.72,73.99,67,18,1.01
332,Lompoc,US,2020-07-28 04:59:56,34.64,-120.46,59.0,82,90,6.93
333,Smidovich,RU,2020-07-28 04:59:56,48.6,133.82,81.25,67,52,2.55
334,Teguise,ES,2020-07-28 04:59:57,29.06,-13.56,71.6,83,6,21.92
335,Teknaf,BD,2020-07-28 04:59:57,20.86,92.31,85.05,78,97,6.26
336,Maralal,KE,2020-07-28 04:59:57,1.1,36.7,58.51,91,98,4.32
337,Hambantota,LK,2020-07-28 04:59:57,6.12,81.12,82.4,88,90,5.82
338,Tautira,PF,2020-07-28 04:59:57,-17.73,-149.15,80.01,74,75,9.17
339,Aketi,CD,2020-07-28 04:59:58,2.74,23.78,69.35,95,64,1.57
340,Talnakh,RU,2020-07-28 04:59:58,69.49,88.4,60.8,41,40,8.95
341,Porosozero,RU,2020-07-28 04:59:58,62.72,32.73,63.68,71,81,4.14
342,Bethel,US,2020-07-28 04:59:59,41.37,-73.41,82.4,61,1,5.82
343,Nioro,GM,2020-07-28 04:59:59,13.35,-15.75,76.1,93,100,5.64
344,Hami,CN,2020-07-28 04:59:59,42.8,93.45,90.57,20,92,17.13
345,Nuevo Progreso,MX,2020-07-28 04:59:59,23.17,-97.95,77.0,72,100,1.99
346,Yuanping,CN,2020-07-28 05:00:00,38.72,112.76,85.98,48,2,7.58
347,Sao Filipe,CV,2020-07-28 05:00:00,14.9,-24.5,75.83,77,98,6.42
348,Isangel,VU,2020-07-28 05:00:00,-19.55,169.27,80.6,61,75,8.05
349,Dikson,RU,2020-07-28 05:00:01,73.51,80.55,42.08,77,51,14.9
350,Westport,US,2020-07-28 04:56:00,41.14,-73.36,82.99,74,1,4.7
351,Zhezkazgan,KZ,2020-07-28 05:00:02,47.8,67.71,71.6,53,40,8.95
352,Soyo,AO,2020-07-28 05:00:02,-6.13,12.37,72.99,78,93,6.67
353,Lazaro Cardenas,MX,2020-07-28 05:00:03,17.96,-102.2,80.1,76,100,5.14
354,Saint-Francois,FR,2020-07-28 05:00:04,46.42,3.91,66.99,72,0,3.65
355,Imbituba,BR,2020-07-28 05:00:04,-28.24,-48.67,64.4,93,56,9.17
356,Batemans Bay,AU,2020-07-28 05:00:05,-35.72,150.18,64.0,70,98,5.01
357,Laguna,US,2020-07-28 05:00:06,38.42,-121.42,73.99,40,1,6.93
358,Sinegorye,RU,2020-07-28 05:00:06,62.08,150.48,79.59,29,100,6.64
359,Mecca,SA,2020-07-28 05:00:07,21.43,39.83,85.62,64,43,11.79
360,Warrnambool,AU,2020-07-28 05:00:07,-38.38,142.48,59.0,79,43,4.16
361,Nueve De Julio,AR,2020-07-28 04:55:18,-35.44,-60.88,35.01,66,0,1.99
362,Thinadhoo,MV,2020-07-28 05:00:07,0.53,72.93,82.63,76,99,7.92
363,Ust-Tsilma,RU,2020-07-28 05:00:08,65.44,52.15,67.8,48,24,4.9
364,Chokurdakh,RU,2020-07-28 05:00:08,70.63,147.92,50.67,57,100,6.13
365,Mayumba,GA,2020-07-28 05:00:08,-3.43,10.66,71.64,83,18,5.68
366,Morros,BR,2020-07-28 05:00:08,-9.45,-46.3,64.85,65,1,4.56
367,Devonport,AU,2020-07-28 05:00:09,-41.17,146.35,57.0,66,0,1.99
368,Bikin,RU,2020-07-28 05:00:09,46.82,134.26,88.23,54,23,1.05
369,Maragogi,BR,2020-07-28 05:00:09,-9.01,-35.22,73.69,79,63,10.8
370,Sioux Lookout,CA,2020-07-28 05:00:10,50.1,-91.92,59.0,93,75,4.7
371,Los Andes,CL,2020-07-28 05:00:10,-32.83,-70.6,45.0,99,0,3.76
372,San Cristobal,VE,2020-07-28 05:00:10,7.77,-72.22,65.89,79,53,1.48
373,Flin Flon,CA,2020-07-28 05:00:11,54.77,-101.86,57.42,82,10,5.08
374,Pangkalanbuun,ID,2020-07-28 05:00:11,-2.68,111.62,85.44,66,42,6.49
375,Archidona,ES,2020-07-28 05:00:11,37.1,-4.39,79.0,83,0,8.05
376,Luderitz,NA,2020-07-28 05:00:11,-26.65,15.16,51.8,100,0,1.12
377,Awjilah,LY,2020-07-28 05:00:12,29.11,21.29,74.46,58,0,8.23
378,Necochea,AR,2020-07-28 05:00:12,-38.55,-58.74,39.99,95,40,1.99
379,Vila,PT,2020-07-28 05:00:12,42.03,-8.16,66.2,100,75,3.36
380,Craigieburn,AU,2020-07-28 05:00:13,-37.6,144.95,60.01,67,40,12.75
381,Aswan,EG,2020-07-28 05:00:13,24.09,32.91,91.31,20,14,12.68
382,Tucuman,AR,2020-07-28 05:00:14,-26.82,-65.22,51.8,50,8,5.08
383,Avera,US,2020-07-28 05:00:14,33.19,-82.53,78.8,88,1,4.7
384,Roma,US,2020-07-28 05:00:14,43.21,-75.46,73.99,94,75,3.36
385,Shellbrook,CA,2020-07-28 05:00:14,53.22,-106.4,62.6,93,5,5.06
386,Lata,PT,2020-07-28 05:00:15,40.16,-8.33,66.99,89,100,1.01
387,Ancud,CL,2020-07-28 05:00:15,-41.87,-73.82,39.99,100,40,2.24
388,Malakal,SS,2020-07-28 05:00:15,9.53,31.66,73.22,92,100,4.5
389,Luanda,AO,2020-07-28 04:56:23,-8.84,13.23,71.6,83,75,4.7
390,Yulara,AU,2020-07-28 05:00:16,-25.24,130.99,68.0,24,0,9.17
391,Cape Girardeau,US,2020-07-28 05:00:16,37.31,-89.52,77.0,83,75,2.42
392,Enshi,CN,2020-07-28 05:00:16,30.3,109.48,92.64,49,8,2.89
393,Zacapa,GT,2020-07-28 05:00:16,14.97,-89.53,73.74,84,100,1.7
394,Partyzany,UA,2020-07-28 05:00:17,46.33,34.75,72.99,81,100,6.96
395,Kotdwara,IN,2020-07-28 05:00:17,29.75,78.53,82.4,83,75,3.36
396,Pacific Grove,US,2020-07-28 05:00:17,36.62,-121.92,60.8,82,75,5.82
397,Brae,GB,2020-07-28 05:00:17,60.4,-1.35,55.4,100,100,12.75
398,Mezen,RU,2020-07-28 05:00:18,65.85,44.24,65.25,56,60,3.53
399,Jieshi,CN,2020-07-28 05:00:18,22.81,115.83,88.05,69,30,12.82
400,Sergach,RU,2020-07-28 05:00:18,55.53,45.47,67.3,73,0,3.76
401,Pechenga,RU,2020-07-28 05:00:19,69.53,31.17,59.0,82,0,3.36
402,Baruun-Urt,MN,2020-07-28 05:00:19,46.68,113.28,75.79,49,3,11.18
403,Gizo,SB,2020-07-28 05:00:19,-8.1,156.84,83.23,75,14,5.44
404,Coihaique,CL,2020-07-28 05:00:19,-45.58,-72.07,32.0,87,85,2.24
405,Banes,CU,2020-07-28 05:00:20,20.96,-75.72,78.8,83,89,5.82
406,Ibipeba,BR,2020-07-28 04:58:54,-11.64,-42.01,60.93,87,81,7.85
407,Vaitape,PF,2020-07-28 05:00:20,-16.52,-151.75,79.77,80,94,15.48
408,Bridlington,GB,2020-07-28 05:00:20,54.08,-0.19,53.6,87,0,12.75
409,Almaznyy,RU,2020-07-28 05:00:21,48.04,40.05,78.8,44,20,15.66
410,Shimoda,JP,2020-07-28 05:00:21,34.67,138.95,84.2,89,75,21.92
411,Ipaba,BR,2020-07-28 05:00:21,-19.41,-42.42,60.8,87,7,0.83
412,Dudinka,RU,2020-07-28 05:00:21,69.41,86.18,60.8,41,40,8.95
413,Vagur,FO,2020-07-28 05:00:21,61.47,-6.81,49.28,84,65,19.48
414,Ejido,VE,2020-07-28 05:00:22,8.55,-71.24,64.81,63,25,5.73
415,Prachuap Khiri Khan,TH,2020-07-28 05:00:22,11.82,99.78,86.9,72,92,5.79
416,Iqaluit,CA,2020-07-28 05:00:22,63.75,-68.51,51.8,87,75,2.24
417,Touros,BR,2020-07-28 05:00:22,-5.2,-35.46,73.4,88,40,4.7
418,Bara,NG,2020-07-28 05:00:23,10.37,10.73,71.82,95,71,8.52
419,Vardo,NO,2020-07-28 05:00:23,70.37,31.11,57.2,87,0,4.7
420,Novyy Urengoy,RU,2020-07-28 05:00:23,66.08,76.63,62.28,40,5,16.58
421,Guerrero Negro,MX,2020-07-28 05:00:23,27.98,-114.06,67.3,86,0,14.38
422,Deder,ET,2020-07-28 05:00:25,9.32,41.45,56.07,98,93,7.72
423,Saldanha,ZA,2020-07-28 05:00:25,-33.01,17.94,48.2,81,0,5.82
424,Sao Jose Da Coroa Grande,BR,2020-07-28 05:00:25,-8.9,-35.15,74.19,78,32,11.41
425,Opuwo,NA,2020-07-28 05:00:27,-18.06,13.84,51.94,45,0,7.99
426,Kuzedeyevo,RU,2020-07-28 05:00:27,53.33,87.2,69.75,77,49,2.84
427,Ahipara,NZ,2020-07-28 05:00:27,-35.17,173.17,58.53,73,57,7.76
428,Porto Novo,BJ,2020-07-28 05:00:27,6.5,2.6,75.2,94,20,10.29
429,Nago,JP,2020-07-28 05:00:28,26.59,127.98,89.6,70,40,12.75
430,Chapais,CA,2020-07-28 05:00:28,49.78,-74.85,64.4,100,90,3.36
431,Sur,OM,2020-07-28 05:00:28,22.57,59.53,90.9,56,0,10.27
432,Riyadh,SA,2020-07-28 04:56:55,24.69,46.72,91.4,31,8,8.12
433,Dhanera,IN,2020-07-28 05:00:29,24.52,72.02,91.02,62,85,13.18
434,Astoria,US,2020-07-28 05:00:04,46.19,-123.83,57.99,93,90,9.17
435,Yelizovo,RU,2020-07-28 05:00:29,53.19,158.38,75.2,60,58,13.42
436,Ixtapa,MX,2020-07-28 04:58:53,20.7,-105.2,80.6,88,40,2.24
437,Ahmadnagar,IN,2020-07-28 05:00:29,19.08,74.73,80.73,67,94,7.43
438,Korla,CN,2020-07-28 05:00:30,41.76,86.15,86.52,19,0,12.15
439,Komsomolskiy,UZ,2020-07-28 05:00:30,40.43,71.72,86.0,30,82,6.93
440,Majitha,IN,2020-07-28 05:00:30,31.76,74.95,91.4,70,71,6.93
441,Honningsvag,NO,2020-07-28 05:00:31,70.98,25.97,66.2,55,0,8.05
442,Las Choapas,MX,2020-07-28 05:00:31,17.93,-94.08,78.24,92,97,0.85
443,Alofi,NU,2020-07-28 05:00:31,-19.06,-169.92,75.2,69,38,16.11
444,Shama,CN,2020-07-28 05:00:31,33.61,104.29,74.77,40,87,3.94
445,Huilong,CN,2020-07-28 05:00:32,31.81,121.66,102.99,99,96,1.99
446,Letlhakane,BW,2020-07-28 05:00:32,-21.42,25.58,42.78,81,0,9.37
447,Champerico,GT,2020-07-28 05:00:32,14.3,-91.92,80.83,78,100,5.1
448,Bubaque,GW,2020-07-28 05:00:32,11.28,-15.83,79.18,84,100,15.39
449,Ratne,UA,2020-07-28 05:00:33,51.67,24.53,60.8,100,75,2.37
450,Grosse Pointe Farms,US,2020-07-28 05:00:33,42.41,-82.89,77.0,65,1,6.93
451,Sechura,PE,2020-07-28 05:00:33,-5.56,-80.82,62.02,81,0,11.07
452,Rabo De Peixe,PT,2020-07-28 05:00:34,37.8,-25.58,71.6,88,40,1.5
453,Vallenar,CL,2020-07-28 05:00:34,-28.57,-70.76,60.33,33,32,1.45
454,Namie,JP,2020-07-28 05:00:34,37.48,141.0,73.99,98,100,6.91
455,Jawa,JO,2020-07-28 05:00:35,31.85,35.94,82.4,54,52,4.7
456,Nanortalik,GL,2020-07-28 05:00:35,60.14,-45.24,45.37,95,100,4.32
457,Saraland,US,2020-07-28 05:00:35,30.82,-88.07,77.0,96,74,2.75
458,Abu Dhabi,AE,2020-07-28 04:58:08,24.47,54.37,98.6,37,93,14.99
459,Sistranda,NO,2020-07-28 05:00:36,63.73,8.83,60.8,67,61,20.8
460,Puerto Ayacucho,VE,2020-07-28 05:00:36,5.66,-67.62,72.88,91,46,2.21
461,Price,US,2020-07-28 05:00:32,39.6,-110.81,69.8,56,75,5.82
462,Itaqui,BR,2020-07-28 05:00:36,-29.13,-56.55,54.66,87,91,11.56
463,Fairview,US,2020-07-28 05:00:36,40.81,-74.0,87.01,58,1,3.36
464,Ende,ID,2020-07-28 04:59:54,-8.84,121.66,81.72,57,42,7.9
465,Kirksville,US,2020-07-28 05:00:37,40.19,-92.58,66.2,100,1,3.36
466,Martapura,ID,2020-07-28 05:00:08,-3.42,114.85,89.6,59,40,6.93
467,Pandharpur,IN,2020-07-28 05:00:37,17.67,75.33,83.26,64,100,10.16
468,Artyom,AZ,2020-07-28 05:00:37,40.47,50.33,84.2,62,0,23.04
469,Moose Factory,CA,2020-07-28 05:00:38,51.26,-80.61,64.4,93,90,10.29
470,Karratha,AU,2020-07-28 05:00:38,-20.74,116.85,80.22,19,18,15.73
471,Parakou,BJ,2020-07-28 05:00:38,9.34,2.63,71.04,97,100,4.99
472,Coahuayana,MX,2020-07-28 05:00:38,18.73,-103.68,77.97,81,92,3.24
473,Harrisonburg,US,2020-07-28 05:00:14,38.45,-78.87,75.99,100,1,3.69
474,Faridpur,BD,2020-07-28 05:00:39,23.6,89.83,89.6,66,75,10.65
475,Newport,GB,2020-07-28 04:56:58,51.59,-3.0,59.0,89,17,12.66
476,Jalu,LY,2020-07-28 05:00:40,29.03,21.55,74.53,60,0,8.81
477,Bac Lieu,VN,2020-07-28 05:00:37,9.29,105.72,89.01,62,15,10.74
478,Polyarnyy,RU,2020-07-28 05:00:40,69.2,33.45,57.2,93,0,3.76
479,Margate,GB,2020-07-28 05:00:38,51.38,1.39,59.0,77,19,1.99
480,Berlevag,NO,2020-07-28 05:00:41,70.86,29.09,68.0,60,0,9.17
481,Atar,MR,2020-07-28 05:00:41,20.52,-13.05,84.96,47,62,7.27
482,Turbat,PK,2020-07-28 05:00:41,26.0,63.04,89.1,58,6,10.6
483,Poum,NC,2020-07-28 05:00:41,-20.23,164.02,74.73,80,96,26.69
484,Wairoa,NZ,2020-07-28 05:00:41,-39.03,177.37,57.0,56,3,1.99
485,Russell,US,2020-07-28 05:00:38,32.35,-85.2,82.4,88,75,4.16
486,Mitsamiouli,KM,2020-07-28 05:00:42,-11.38,43.28,75.2,69,20,12.75
487,Pangody,RU,2020-07-28 05:00:42,65.85,74.49,62.89,40,63,14.36
488,Tchibanga,GA,2020-07-28 05:00:42,-2.85,11.03,64.11,98,9,1.23
489,San Miguel,SV,2020-07-28 05:00:12,13.48,-88.18,74.68,93,75,2.04
490,Mbanza-Ngungu,CD,2020-07-28 05:00:43,-5.25,14.87,60.98,94,0,6.6
491,Maumere,ID,2020-07-28 05:00:43,-8.62,122.21,80.13,64,42,10.92
492,Gushi,CN,2020-07-28 05:00:43,34.64,109.58,90.82,51,41,5.12
493,Capao Da Canoa,BR,2020-07-28 05:00:22,-29.75,-50.01,59.58,97,100,7.83
494,Amga,RU,2020-07-28 05:00:43,60.9,131.96,63.59,94,96,4.79
495,Port Moresby,PG,2020-07-28 05:00:45,-9.44,147.18,84.2,79,40,14.99
496,Mandiana,GN,2020-07-28 05:00:45,10.63,-8.68,70.66,95,95,7.52
497,Tessalit,ML,2020-07-28 05:00:45,20.2,1.01,83.55,50,58,5.95
498,Goba,ET,2020-07-28 05:00:45,7.02,39.98,52.93,89,93,3.0
499,Richards Bay,ZA,2020-07-28 05:00:46,-28.78,32.04,56.73,85,2,8.25
500,Leshukonskoye,RU,2020-07-28 05:00:46,64.9,45.76,64.71,74,63,4.0
501,Manicore,BR,2020-07-28 05:00:46,-5.81,-61.3,73.4,94,19,1.23
502,Saint-Pierre,RE,2020-07-28 05:00:46,-21.34,55.48,71.6,78,90,10.29
503,Comodoro Rivadavia,AR,2020-07-28 04:59:51,-45.87,-67.5,39.2,64,1,8.05
504,Anloga,GH,2020-07-28 05:00:47,5.79,0.9,75.2,88,20,11.41
505,Anderson,US,2020-07-28 05:00:47,34.53,-82.65,77.0,83,1,5.1
506,Cape Canaveral,US,2020-07-28 05:00:48,28.41,-80.6,75.99,88,1,6.93
507,Calbuco,CL,2020-07-28 05:00:48,-41.77,-73.13,33.8,78,90,2.24
508,Zatoka,UA,2020-07-28 05:00:48,46.07,30.47,75.2,47,84,18.79
509,Gueret,FR,2020-07-28 05:00:48,46.17,1.87,64.99,93,75,4.7
510,Nome,US,2020-07-28 05:00:50,64.5,-165.41,51.8,87,90,16.11
511,Turukhansk,RU,2020-07-28 05:00:50,65.82,87.98,59.18,57,96,16.06
512,Ondjiva,AO,2020-07-28 05:00:50,-17.07,15.73,49.55,49,0,7.45
513,Havre-Saint-Pierre,CA,2020-07-28 05:00:50,50.23,-63.6,59.0,93,90,17.22
514,Orodel,RO,2020-07-28 05:00:51,44.23,23.23,66.0,87,2,3.83
515,Dhidhdhoo,MV,2020-07-28 05:00:51,6.88,73.1,82.18,79,100,12.68
516,North Bend,US,2020-07-28 05:00:51,43.41,-124.22,59.0,93,1,8.05
517,Tete,MZ,2020-07-28 05:00:51,-16.16,33.59,63.32,82,32,5.88
518,Quincy,US,2020-07-28 05:00:32,42.25,-71.0,84.0,58,20,12.75
519,Espita,MX,2020-07-28 05:00:52,21.02,-88.32,76.53,92,3,5.06
520,Metapan,SV,2020-07-28 05:00:52,14.33,-89.45,70.66,88,85,2.59
521,Batagay-Alyta,RU,2020-07-28 05:00:52,67.8,130.41,59.04,46,93,5.73
522,Rovaniemi,FI,2020-07-28 05:00:52,66.5,25.72,60.8,77,90,8.05
523,Kibre Mengist,ET,2020-07-28 05:00:53,5.88,38.98,58.06,96,100,1.05
524,Hailey,US,2020-07-28 05:00:53,43.52,-114.32,73.4,38,75,8.05
525,Husavik,IS,2020-07-28 05:00:53,66.04,-17.34,44.6,81,90,8.05
526,Puerto Madero,MX,2020-07-28 05:00:54,14.72,-92.42,81.81,76,100,4.68
527,Praia,CV,2020-07-28 04:58:47,14.92,-23.51,77.0,78,40,8.05
528,Bayir,TR,2020-07-28 05:00:55,37.27,28.22,73.4,69,0,1.12
529,General Roca,AR,2020-07-28 05:00:55,-39.03,-67.58,35.6,74,0,2.24
530,Gonzales,US,2020-07-28 04:57:58,30.24,-90.92,75.2,94,100,2.84
531,Piranhas,BR,2020-07-28 05:00:55,-16.43,-51.82,68.67,46,0,4.61
532,Paamiut,GL,2020-07-28 05:00:55,61.99,-49.67,46.13,85,100,3.31
533,Aberdeen,GB,2020-07-28 04:57:23,57.14,-2.1,53.6,81,75,14.99
534,Borogontsy,RU,2020-07-28 05:00:56,62.67,131.17,67.89,76,93,3.6
535,Shu,KZ,2020-07-28 05:00:56,43.6,73.76,90.12,20,100,10.42
536,Camana,PE,2020-07-28 05:00:56,-16.62,-72.71,57.06,76,54,5.84
537,Sangamner,IN,2020-07-28 05:00:56,19.57,74.22,82.72,65,92,9.4
538,Albert Town,JM,2020-07-28 05:00:57,18.29,-77.54,84.2,79,20,5.82
539,Batagay,RU,2020-07-28 05:00:57,67.63,134.63,61.3,47,72,11.65
540,Aksarka,RU,2020-07-28 05:00:57,66.56,67.8,54.19,63,100,13.38
541,Talalayivka,UA,2020-07-28 05:00:57,50.96,31.92,70.74,71,59,3.58
542,Polis,CY,2020-07-28 05:00:57,35.04,32.43,78.8,54,20,6.93
543,Ouargaye,BF,2020-07-28 05:00:58,11.5,0.06,77.14,79,95,8.84
544,Ahuimanu,US,2020-07-28 05:00:58,21.44,-157.84,84.2,62,40,12.75
545,Bowen,AU,2020-07-28 05:00:58,-20.02,148.23,77.0,20,0,10.29
546,Tazovskiy,RU,2020-07-28 05:00:58,67.47,78.7,57.09,51,57,13.94
547,Springbok,ZA,2020-07-28 05:01:00,-29.66,17.89,51.12,44,0,7.45
548,Svetlaya,RU,2020-07-28 05:01:00,46.54,138.33,66.9,84,92,5.17
549,Newala,TZ,2020-07-28 05:01:00,-10.94,39.28,63.0,79,0,2.06
550,Tabas,IR,2020-07-28 05:01:00,33.6,56.92,96.8,14,0,2.24
551,Bugene,TZ,2020-07-28 05:01:00,-1.59,31.14,64.18,53,90,3.44
552,Matara,LK,2020-07-28 05:01:01,5.95,80.54,80.53,83,100,9.64
553,Mattru,SL,2020-07-28 05:01:01,7.62,-11.83,72.19,91,100,2.71
554,Ozinki,RU,2020-07-28 05:01:01,51.18,49.68,70.74,59,38,7.25
555,Sitka,US,2020-07-28 05:01:02,57.05,-135.33,57.2,82,75,3.36
556,Nouakchott,MR,2020-07-28 05:01:02,18.09,-15.98,80.6,83,93,2.24
557,Outlook,CA,2020-07-28 05:01:02,51.5,-107.05,66.0,74,0,2.59
558,Aleksandrov Gay,RU,2020-07-28 05:01:03,50.15,48.57,74.79,48,1,6.38
559,Dekar,BW,2020-07-28 05:01:03,-21.53,21.93,41.4,68,0,8.61
560,Gat,IL,2020-07-28 05:01:03,31.61,34.76,80.01,83,0,3.38
561,Bryan,US,2020-07-28 05:01:03,30.67,-96.37,82.4,94,1,4.7
562,Awbari,LY,2020-07-28 05:01:03,26.59,12.78,73.33,42,0,7.49
563,Boa Vista,BR,2020-07-28 05:01:04,2.82,-60.67,78.8,88,55,1.12
564,Adrar,MR,2020-07-28 05:01:04,20.5,-10.07,88.95,39,18,22.97
565,Orikum,AL,2020-07-28 05:01:04,40.33,19.47,78.37,57,0,3.69
566,Riviera Beach,US,2020-07-28 04:59:52,26.78,-80.06,75.2,73,40,2.39
567,Itarema,BR,2020-07-28 05:01:04,-2.92,-39.92,75.18,85,0,12.48
568,Channel-Port Aux Basques,CA,2020-07-28 05:01:05,47.57,-59.14,60.76,83,28,2.48
569,Erzin,TR,2020-07-28 05:01:05,36.96,36.2,82.99,86,49,1.99
570,Salta,AR,2020-07-28 04:58:06,-24.79,-65.41,46.4,59,0,6.93
571,Tunkas,MX,2020-07-28 05:01:06,20.9,-88.75,76.73,90,18,5.59
572,Saint-Joseph,RE,2020-07-28 05:01:06,-21.37,55.62,71.6,78,90,10.29
573,Solin,HR,2020-07-28 05:01:06,43.55,16.5,71.6,68,0,3.36
574,Launceston,AU,2020-07-28 05:01:07,-41.45,147.17,57.99,66,12,16.11
575,Saint-Remi,CA,2020-07-28 05:01:07,45.27,-73.62,75.99,92,0,1.99
576,Hammerfest,NO,2020-07-28 05:01:07,70.66,23.68,66.2,59,4,13.87
